year,nace_r2_code,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
2013,F,Construction,,0,116338,,49982,0,38813,1365,0,4349,19957,,0,81.2106023633878,,67.3139458262046,0,,68.244478691699,0,78.7144271886896,77.5681316058142,,0,111705,,47601,0,37073,1391,0,4369,19424,,0,143254.694109311,,74252.0727117181,0,,2000.16180967037,0,5525.03544181912,25728.3494997888,,0,1879000,,1446000,0,,6000,0,7000,166000,,0,1837000,,1417000,0,,6000,0,7000,159000,,0,2627297.91905171,,2147734.69776737,0,,9784.66386554622,0,8662.5,232998.363862888,1.06390872349078,0.219151612607267,4.7101018116198,1.07465317453716,3.11018329378249,0.824024110901495,10.0900590232148,0.532726009351583,43.6537579694159,2.8709726012532,17.7380674017333,1.36008672997367,2.65614308971125,0.0634143275846621,6.98636731087107,0.258900762277152,2.56135085202595,0.226131195648516,1.79661303874527,0.335576613509059,9.07662844357332,1.74494125015489,6.32999145447828,1.17882509880417,8.18555152512624,0.664384238268,39.6326338483182,2.76812669605226,17.2939034127631,1.41405944435877,1.90289366937294,0.0747672416394695,5.2774698515745,0.18541292817282,2.03052820018193,0.107693044906798,Construction,585663,257.84,225.64,2628409,72.2788938470295,2596226,3636482.0490512,443954,380115,1591681,78.3278212213778,1596330,2032076.18337989,1036728,62.8484632071547,999896,1649567.7811291,Construction,431976.69,103.47547,56.467033,98.448761,98.408607,99.314949,99.314949,99.15593,684023.06,99.234558,0.015086337,0.1361348,0.21424946,0.063987561,0.15104321,-0.25103125,,,0.83946234,0.063987561,,10.035249,0.0085182777,0.19853562,0.06361638,0.13570055,-0.25103125,,,0.77357531,0.06361638,,9.7969074,-0.077756852,-2.2156107,0.012101008,-0.0078743584,0.058740739,-0.065833785,-0.25103125,,,-0.091887966,0.058740739,,6.6661639
2013,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,,0,420250,,130341,0,156457,27993,0,19240,61867,,0,79.3833077770192,,67.1471989286365,0,,68.1988772114299,0,78.6485575618719,73.6341055084329,,0,403678,,123246,0,151023,28528,0,19135,57533,,0,529393.409985441,,194112.341362929,0,,41046.1302951018,0,24463.2585726243,84019.490116458,,0,4995000,,3185000,0,,106000,0,63000,673000,,0,4901000,,3125000,0,,108000,0,64000,643000,,0,6872048.95782704,,4749654.71387798,0,,157063.504869794,0,76440.3137931035,915482.3585254,1.21077504694417,1.7314543359439,5.65805787870609,3.64848351681899,1.81029745518377,1.39751261297067,6.1018009053891,7.27091654309465,20.5793780923861,27.4660450739709,6.83276837587279,10.7200129792547,0.667008664308331,0.532890280582171,1.3970876807145,1.2782316407941,0.619791648700201,1.07748726836481,1.81378696963999,2.09082453939548,13.4834258284561,6.52389418852751,4.25114371805089,2.12208092212243,4.64544121051361,5.79258231776698,17.4402065015376,22.0397644197154,5.99673128781421,9.20199087606295,0.508666210039196,0.391623015182425,1.0729077503769,0.996866050392105,0.645569046203923,0.982495148202418,Wholesale and retail trade; repair of motor vehicles and motorcycles,1606625,589.94,534.87,5610858,89.0500107183502,5602449,6300794.30057137,979337,867733,2913898,91.9727835442711,2985316,3168217.69191904,2696960,86.1446318494558,2617133,3130734.83756149,Wholesale and retail trade; repair of motor vehicles and motorcycles,1153395.4,98.355804,77.824768,86.590469,93.882172,96.433792,97.510986,96.526207,1813262,91.108749,-0.21439691,0.036520366,-0.19499992,0.086159728,-0.28110301,0.1380384,,,-0.49617347,-0.017347611,,4.4090738,-0.18606709,-0.15611109,0.092524409,-0.24857886,0.1380384,,,-0.40266976,-0.014752796,,4.7835951,0.050441623,2.2635171,0.11097264,0.1685483,0.14565927,0.02294565,0.1380384,,,0.37793639,0.006909763,,7.9102488
2013,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,,0,69170,,21929,0,22549,676,0,1902,21101,,0,77.3190518041065,,67.1218101617387,0,,68.0582399115403,0,78.5633522877799,72.9799872644089,,0,64709,,19984,0,21519,689,0,1902,19630,,0,89460.4866278589,,32670.4538318606,0,,993.266944426775,0,2420.97612259838,28913.4059773817,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wholesale and retail trade and repair of motor vehicles and motorcycles,171913,78.42,68.99,618806,92.425838466893,629981,669516.241631561,137904,118249,354207,93.1773960188392,361295,380142.625930847,264599,91.2607730796484,268686,289937.276521939,Wholesale and retail trade and repair of motor vehicles and motorcycles,100956.27,99.290916,77.854675,96.673546,97.703995,97.595222,97.595222,97.641991,200487.88,90.987808,-0.12643597,0.0022869559,-0.10340528,0.020202585,-0.12385543,0.15145425,,,-0.52019882,0.020202585,,8.2917576,-0.15886493,-0.14171143,0.018551037,-0.16051002,0.15145425,,,-0.60510451,0.018551037,,7.8678527,0.015781265,1.318689,0.020818451,0.064586312,0.02744545,0.036893297,0.15145425,,,-0.14784488,0.02744545,,10.150792
2013,G46,"Wholesale trade, except of motor vehicles and motorcycles",,0,207468,,54994,0,71278,25760,0,10369,26089,,0,77.5788013313496,,67.1142775666903,0,,68.2025501535247,0,78.6650842688672,73.4408663424046,,0,200499,,52379,0,68668,26252,0,10247,23999,,0,267428.725940062,,81940.8358308757,0,,37769.8486962935,0,13181.1973461569,35523.8184124419,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wholesale trade, except of motor vehicles and motorcycles",728697,154.84,150.12,2953542,89.1867275902588,2976111,3311638.49128891,258338,248502,1580057,90.9870713608872,1629830,1736573.09370133,1373485,87.3860148126051,1346281,1571744.63550646,"Wholesale trade, except of motor vehicles and motorcycles",758853.81,102.9146,81.475189,85.421227,95.565628,94.296524,96.753799,96.335503,757539.69,83.274681,-1.0838479,-0.19651143,-1.4457411,-0.057709489,-1.3882202,0.11241041,,,-2.0391533,-0.1659606,,-2.3639045,-1.0694958,-1.4239682,-0.052589148,-1.3715674,0.11241041,,,-2.0035617,-0.16441785,,-2.2427604,-0.043111797,4.6249685,0.22974014,0.13311896,0.31358922,-0.18065879,0.11241041,,,0.54173207,-0.054088235,,6.4208088
2013,G47,"Retail trade, except of motor vehicles and motorcycles",,0,143612,,53418,0,62630,1557,0,6969,14677,,0,84.0715203126943,,67.1885600109598,0,,68.1498967891869,0,78.6430450865493,75.6811129651677,,0,138470,,50883,0,60836,1587,0,6986,13904,,0,170821.22396009,,79504.6061283147,0,,2284.66963760251,0,8861.55920378005,19393.21374245,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retail trade, except of motor vehicles and motorcycles",706015,356.68,315.76,2038510,87.6650179243714,1996357,2325340.31049719,583095,500982,979634,93.063004063378,994191,1052656.75641939,1058876,83.0782884346495,1002166,1274552.01587708,"Retail trade, except of motor vehicles and motorcycles",327085.91,91.116081,71.420128,88.344521,89.04583,98.010002,98.05941,96.205399,821733.75,95.102478,0.042752612,0.036548626,0.11134855,0.051957536,0.059488375,0.16211268,,,0.022391248,0.032125343,,7.7169113,0.070757113,0.14557847,0.054606959,0.091068879,0.16211268,,,0.14051016,0.034417104,,8.3497448,0.11489657,1.2378035,0.046682339,0.19953015,0.058782853,0.14084467,0.16211268,,,0.32668397,0.038029276,,9.3471889
2013,H,Transportation and storage,,0,631732,,275636,0,58407,993,0,10603,270201,,0,77.2995197124953,,67.1281962648343,0,,68.0928329795059,0,78.6850859798992,81.5052006622033,,0,603651,,262450,0,55701,1012,0,10543,258527,,0,817252.167089315,,410611.36055639,0,,1458.30325534975,0,13475.2346876874,331513.814829857,,0,8640000,,5556000,0,,3000,0,37000,2535000,,0,8443000,,5448000,0,,3000,0,37000,2460000,,0,11739352.9514875,,8314049.60396756,0,,5625,0,44093.501984127,2919194.39643713,0.962938008368633,0.943055527508957,4.13073099472229,2.78323073369946,1.81340212460913,1.16796454751294,7.74287815791551,2.46956000294186,35.4700795937017,10.3722518905348,16.7376812710495,5.82044793835038,1.07595077105738,0.0375243228161351,4.77018278869999,0.795516585026069,2.1612255003764,0.745379241108901,1.6808797683713,0.990558502239552,9.99810745631189,4.71595585652036,5.02269322935095,1.86681816138618,5.60864975456439,1.68163094361576,30.8442211716575,9.2519256624009,15.769015126448,5.40903193161416,0.51512279270958,0.0580098897462647,3.61159153040905,0.677426134236097,1.77089838151521,0.527463706902814,Transportation and storage,900383,253.2,237.97,3569735,88.0586368249437,3473299,4053815.87622854,443327,411240,1897843,94.0436975842039,1914864,2018043.79107992,1671892,81.6736246175842,1558435,2047040.28727537,Transportation and storage,773857.75,97.932693,76.500374,100.36514,94.929581,87.89975,87.898346,88.173279,970635.38,98.025185,0.041188914,0.016141724,0.073036335,0.020811645,0.05221422,-1.0422828,,,3.1325068,0.015700473,,2.3443284,0.044867404,0.078421444,0.021588495,0.056822482,-1.0422828,,,3.2470007,0.016411642,,2.6246862,0.0080780005,-1.4445058,0.007181488,0.024563784,0.01381904,0.01073428,-1.0422828,,,2.1019211,0.0092990743,,-0.17923582
2013,H49,Land transport and transport via pipelines,,0,360890,,133113,0,21945,597,0,5359,197608,,0,84.1490908709122,,66.7693495714437,0,,68.0332534482613,0,78.7016129072577,89.517864542048,,0,342960,,126747,0,20627,608,0,5329,187505,,0,428869.755174917,,199362.43329369,0,,877.512054386776,0,6809.26324383602,220746.999507769,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Land transport and transport via pipelines,481670,143.07,128.83,1995259,87.4646735222553,1957131,2281216.99841743,257393,227150,1172976,95.0956061894032,1188783,1233470.23800844,822283,78.5028033524577,768348,1047456.86126412,Land transport and transport via pipelines,314737.22,95.474091,83.467255,97.05043,94.334381,82.889915,82.897392,83.501518,545800.06,94.829636,-0.0018370745,0.013237897,0.043221276,0.037160914,0.0060888245,-1.2164602,,,3.2640343,0.031840768,,3.3097811,-0.015143174,0.024588039,0.034959078,-0.010342577,-1.2164602,,,3.0004654,0.029917952,,2.4596133,0.01981313,0.9241308,0.01877703,0.073539197,0.040743493,0.03282417,-1.2164602,,,3.692884,0.034969356,,4.6930795
2013,H50,Water transport,,0,5479,,3590,0,1329,0,0,7,535,,0,85.1935433599601,,68.1602205638442,0,,0,0,94.8230013550136,93.0923310696363,,0,5243,,3419,0,1281,0,0,7,519,,0,6431.23854685807,,5267.00173547315,0,,0,0,7.38217510516491,574.698252641027,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water transport,3219,2.51,2.51,21218,85.4931208156553,20037,24818.3711128658,4498,4498,17341,93.8783362608235,17654,18471.7802750799,3877,42.646913469116,2383,9090.92753642685,Water transport,921.26044,63.711735,89.443359,112.1394,73.369171,103.98904,103.98904,98.843399,3219,127.13503,-1.7637389,-0.044395719,-1.8178508,-0.0070252353,-1.8040409,-1.5129566,,,-1.2998419,-0.0070252353,,-38.958763,-1.8249568,-1.8808279,-0.0072182389,-1.8668251,-1.5129566,,,-1.4051136,-0.0072182389,,-39.95369,-0.45807809,17.631449,-0.010987489,-0.47466516,-0.0029088312,-0.46497193,-1.5129566,,,0.94540238,-0.0029088312,,-17.738886
2013,H51,Air transport,,0,69307,,1775,0,18799,0,0,657,47983,,0,74.9274507301706,,67.6087026013156,0,,0,0,78.8036766181848,75.3187188370834,,0,67845,,1689,0,18056,0,0,664,47346,,0,92498.809614635,,2625.40165940924,0,,0,0,833.717445929915,63706.6067252002,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air transport,20672,1.79,1.79,271880,102.15956233291,229624,266132.698487899,3164,3164,184758,104.607885172624,179672,176619.5728889,87122,105.108496123527,49952,82887.6857848025,Air transport,68392.891,105.03168,70.694939,113.97984,94.520348,63.222225,63.222225,63.554012,20672,154.56894,0.47461787,0.065192096,0.74206859,0.20205227,0.53979278,-0.48543018,,,42.551712,0.20205227,,50.158684,0.53191668,0.82704043,0.22146031,0.60535651,-0.48543018,,,47.165211,0.22146031,,56.565029,-0.028648399,-15.000574,-0.0074007907,-0.004255096,0.031587634,-0.036066424,-0.48543018,,,2.0304792,0.031587634,,-6.1094465
2013,H52,Warehousing and support activities for transportation,,0,178858,,132983,0,10750,396,0,3172,21652,,0,69.8164508902727,,67.3753185011924,0,,67.8363691737536,0,78.6169404191343,73.2157118794793,,0,170400,,126621,0,10253,404,0,3147,20405,,0,256183.174193576,,197376.432435932,0,,583.757658057583,0,4034.75381144186,29572.8873546179,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warehousing and support activities for transportation,277321,60.16,59.55,1069386,86.6191051757908,1061343,1234584.44627166,105519,104316,459767,88.5363383284082,465626,519297.509565603,609619,84.8884437643161,595717,718141.331101019,Warehousing and support activities for transportation,353365.5,98.05616,65.005943,103.07127,92.189392,96.590248,96.590248,96.469284,280519.13,100.37371,0.086153604,0.014933178,0.10190091,0.00078359671,0.10109682,-0.79136717,,,4.252708,0.00078359671,,1.0234396,0.1085794,0.13725577,0.0061655738,0.1310697,-0.79136717,,,5.4716835,0.0061655738,,3.2419529,0.022151472,-2.7517297,-0.0066057844,0.00099992414,-0.014576294,0.015555738,-0.79136717,,,0.77381444,-0.014576294,,-5.3080845
2013,H53,Postal and courier activities,,0,17198,,4175,0,5584,0,0,1408,2423,,0,76.6841490675759,,66.7724739351684,0,,0,0,78.6318274692187,76.3870029174938,,0,17203,,3974,0,5484,0,0,1396,2752,,0,22427.0598410693,,6252.5764794242,0,,0,0,1790.62352398102,3172.00558662722,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postal and courier activities,117501,45.67,45.29,211992,80.9623980922674,205164,261840.07019951,72753,72112,63001,90.3949879013313,63129,69695.2358340569,148991,76.3761370097888,142035,195075.328280749,Postal and courier activities,38320.625,109.52822,99.182297,98.252243,106.50034,104.01413,104.01413,104.35353,118545.46,103.75437,0.090034768,0.025786174,0.14430103,0.028518058,0.11579386,-1.4242759,,,1.548069,0.028518058,,6.9409065,0.084326379,0.13660318,0.027198257,0.10941581,-1.4242759,,,1.5066308,0.027198257,,6.7153134,-0.12455566,-6.633389,0.00061261997,-0.14507705,-0.021096,-0.12397017,-1.4242759,,,-0.0096778963,-0.021096,,-1.5396074
2013,I,Accommodation and food service activities,,0,50381,,23956,0,19619,2,0,2166,3770,,0,79.7459342322392,,67.1782862465255,0,,68.377319062351,0,78.7259472668912,77.5097917702485,,0,48407,,22822,0,19009,2,0,2164,3556,,0,63176.888558705,,35660.3321378104,0,,2.92494649896447,0,2751.31652929749,4863.90159732965,,0,1045000,,931000,0,,1000,0,2000,15000,,0,1028000,,915000,0,,1000,0,2000,14000,,0,1488565.74981855,,1378829.9215016,0,,,0,2000,20045.6133540373,1.49388266962873,3.75907140187495,1.91983696701235,4.95290199908322,1.15138378106407,0.335345958607549,11.3505776632779,13.6861559032606,18.7091433372858,19.8669583157169,4.87554949382096,7.04683226110718,0.83090981187765,1.17651838995309,1.54455320475113,4.4968076937713,0.14808087210654,2.65549027580016,1.70832267719518,3.96504887440584,4.2212669135315,7.14116952562264,1.9297845183695,0.701233216902071,10.7178335093408,12.2437920719091,18.5168139172762,18.0824081876743,5.04757841703952,6.76691271557441,0.853728833778971,1.10742010520451,1.06714911039896,3.69349374240933,0.114885532618303,2.12115813074883,Accommodation and food service activities,262825,165.32,152.79,1127142,74.529395375314,1101787,1512345.55751319,259904,232284,746743,82.2871783020753,738178,907484.027777347,380399,62.5608456949013,363609,608046.447861561,Accommodation and food service activities,107389.44,86.477287,59.975533,91.360313,84.431252,99.016632,99.016632,97.923912,294076.5,101.19788,0.055908181,0.0081362557,0.10620712,0.04343342,0.064021014,-0.55076683,,,0.94717622,0.04343342,,1.0617819,0.015406135,0.060073636,0.040936168,0.020384794,-0.55076683,,,0.36254561,0.040936168,,-1.7988052,-0.012242054,-3.7519825,0.0028625585,0.028581215,0.039231449,-0.0094029028,-0.55076683,,,-0.036544833,0.039231449,,-3.7515476
2013,J,Information and communication,,0,335010,,49213,84870,35596,30869,0,54107,7190,,0,80.7718857398235,,66.9966180621607,78.7053054229068,,68.2050969334823,0,78.6728674943015,70.3514065539539,,0,329101,,46901,85725,34303,31459,0,53455,6770,,0,414760.652090147,,73455.9466185879,107832.629,,45259.0809013956,0,68774.6636461664,10220.1225990924,,0,4726000,,3296000,238000,,95000,0,208000,58000,,0,4654000,,3233000,236000,,97000,0,210000,54000,,0,6547840.21969212,,4908805.04003392,264463.734,,138249.445094724,0,262600.878267424,84008.8941191846,8.5769833232162,4.53447327081356,24.7476411609777,11.3705753461518,8.26448467317191,1.95250308534094,5.7316121994911,2.50086561678603,17.0188898754271,7.09393279558261,4.58699697148849,2.38681578380416,0.199779300552627,0.384005246733227,0.179790194678476,0.294784825125331,0.0777017332941585,0.0981645973645798,7.99617144619642,3.56330606572917,35.5128685905451,12.8741310378927,8.71764634778853,2.65890006913096,4.31310216433499,2.11618018450503,12.1175570855607,4.79913647677343,3.47086212173314,1.4924252665942,0.06922090463996,0.086580337785848,0.083407903813499,0.0955057670602876,-0.0924428687152748,0.125441098631324,Information and communication,688269,113.76,106.72,2363068,100.744862037046,2365447,2345596.54181773,195119,181580,1017279,99.4358924275828,1033946,1023050.10310122,1345789,101.909978619586,1331501,1320566.46290117,Information and communication,722327.75,101.64236,87.227165,86.25798,89.481529,92.658417,98.299446,93.405037,739587.81,85.705948,-0.40720171,-0.28038314,-1.1268424,-0.64005673,-0.48697883,-0.39357579,,,-1.1951972,-0.43958244,,-4.2140775,-0.47241274,-1.3983873,-0.8345269,-0.56405354,-0.39357579,,,-1.4250298,-0.48633638,,-5.2355843,0.026370393,3.4582171,0.78062624,0.67859489,0.65292948,0.025472267,-0.39357579,,,0.33290318,-0.12872668,,2.5776775
2013,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",,0,104179,,12286,66487,11467,3569,0,4915,2586,,0,77.5470999230623,,66.910222991316,78.7070820179479,,68.23055466753,0,78.7254173966361,70.9287881570408,,0,103713,,11702,67158,11099,3637,0,4916,2417,,0,134342.870466285,,18361.917582601,84473.974,,5230.79435216498,0,6243.21872469363,3645.91030975241,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",152919,34.25,32.21,737650,91.0491266015748,746644,810167.024696359,57005,53113,395787,96.2100898956112,393342,411377.850732114,341863,84.5001028933687,353302,404571.104997824,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",209350.22,110.91962,88.565582,95.946022,102.85066,95.978775,97.664452,100.42999,164124.56,105.79151,-0.19111229,0.027664026,-1.539867,-1.0080644,-0.5298419,-0.35095486,,,1.1883829,-1.3783565,,-5.3855848,-0.70873183,-2.3917336,-1.2685846,-1.1211878,-0.35095486,,,0.53642076,-1.5722791,,-8.1400356,0.81648391,2.4344575,0.30081862,0.11837246,-0.50093657,0.62127,-0.35095486,,,2.4574897,-1.0008677,,-0.023780314
2013,J61,Telecommunications,,0,142142,,30698,0,21609,881,0,35546,772,,0,83.9200005559581,,66.9913949230957,0,,68.068929808635,0,78.6631370971147,69.1909388177696,,0,136925,,29234,0,20694,898,0,34924,751,,0,169377.97790554,,45823.795780399,0,,1294.27626154369,0,45187.6206718227,1115.7530352829,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telecommunications,147070,22.56,22.2,742488,125.467549596101,752323,591776.919522364,38452,37761,326041,113.360913050055,336237,287613.244484046,416447,135.510494425441,416086,307317.157808123,Telecommunications,301373.88,111.09534,87.240616,115.16765,98.392868,97.589828,97.493683,97.670418,149761.27,96.305321,-0.16275641,0.013995884,0.30795202,0.4471181,-0.13962615,-0.24961986,,,1.2435983,0.45617047,,2.7625787,-0.013227346,0.69741946,0.64807081,0.048888557,-0.24961986,,,2.5825155,0.64478594,,5.3153534,-0.24984959,-0.48016575,-0.015897101,0.081106804,0.33007324,-0.24942648,-0.24961986,,,0.4637464,0.34631136,,1.2757158
2013,J62-J63,"Computer programming, consultancy, and information service activities",,0,88689,,6229,0,2520,26419,0,13646,3832,,0,81.572772499894,,66.9158689751353,0,,68.1999504869066,0,78.6684246620952,70.3747705069944,,0,88463,,5965,0,2510,26924,0,13615,3602,,0,108723.77790042,,9308.70374307563,0,,38737.564780303,0,17346.2225265266,5445.13320952023,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computer programming, consultancy, and information service activities",388280,56.95,52.31,882930,93.1144548304188,866480,948220.125014964,99662,90706,295451,93.221304802281,304367,316935.061815151,587479,93.140750226659,562113,630743.255310231,"Computer programming, consultancy, and information service activities",210688.22,91.145988,86.66758,83.414299,87.653473,95.802872,102.23962,92.869278,426617.44,74.458252,-0.9071666,0.52461028,-1.4643228,-0.45785654,-1.008966,-0.52709514,,,-1.3814656,-1.080331,,-5.7984924,-1.0676328,-1.8015447,-0.61085087,-1.1931934,-0.52709514,,,-1.5853543,-1.1655014,,-7.4996481,0.13367531,7.5244679,1.1186633,0.72301841,0.53451926,0.18599927,-0.52709514,,,-0.058970831,-0.52788442,,5.2358112
2013,K,Financial and insurance activities,,0,111244,,15689,0,8300,0,0,66717,4989,,0,82.9480897312306,,66.7791401166666,0,,0,0,78.6628237525154,70.3062571966356,,0,111187,,15382,0,8251,0,0,67391,4723,,0,134112.793146237,,23493.8634618393,0,,0,0,84813.8889723833,7096.09670451742,,0,1227000,,914000,0,,0,0,175000,23000,,0,1207000,,896000,0,,0,0,176000,22000,,0,1727782.12360825,,1371871.09913986,0,,,0,225812.342200789,29052.6315789474,3.59277286108379,6.98167649381294,15.7732403428978,17.0069236478703,3.1740263840193,5.57903621821141,3.62520980420833,3.85340637560625,7.08297074052161,19.590305096311,4.23653597029658,7.91922272991253,0.0448469535489171,0.0638885709452175,0.437954959982496,0.484450271477642,0.0099325282886114,0.543600051005275,3.54637634538814,4.77106875479999,27.5081634641236,19.835625304727,5.32660918731425,7.72335493423351,2.26602881358955,2.03254414618272,5.55396222225466,12.4708023122969,2.87990577144704,5.15227192695185,0.118964454939394,0.0794537276511297,0.237660791395782,0.226481556215217,0.0210619998299505,0.249664286659415,Financial and insurance activities,540203,93.33,79.48,1911786,89.5708598456044,1877769,2134383.88700901,150173,125245,838852,97.0577782772546,770435,864281.06524728,1072934,84.2523275340975,1107334,1273476.98443794,Financial and insurance activities,604750,96.668663,93.711845,98.661446,100.94057,107.33787,107.33787,103.2598,647721.69,104.8287,0.85809392,0.20812348,3.5237863,1.3721999,2.1511621,1.7499231,,,1.4269644,1.3721999,,8.3768415,0.57467782,2.5329828,1.1961261,1.3364326,1.7499231,,,0.84423071,1.1961261,,5.168745,-0.053681202,-5.2585244,0.012550971,0.3362821,0.8057546,-0.46989647,1.7499231,,,-0.44774249,0.8057546,,-1.9438939
