nace_r2_code,year,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
L,2012,Real estate activities,,0,681395,,72620,0,16994,375,584809,934,5234,,0,65.0157070562364,,57.8846763263737,0,,69.7983008748028,65.8368955994644,78.0673665638641,66.5465448914547,,0,664234,,70893,0,16902,343,569411,859,5421,,0,1048046.74262885,,125456.346323064,0,,537.262362120587,888269.403766902,1196.40259574521,7865.17167576059,,0,34982000,,2058000,0,,3000,32790000,5000,16000,,0,34071000,,2004000,0,,2000,31935000,4000,16000,,0,53132635.3680821,,3124976.3297506,0,,4687.5,49859214.5363188,5555.55555555556,25499.4269246342,1.10455606541124,1.83723890214392,15.3082760996413,9.95193391304935,3.28379901334228,5.40406307809484,4.11513162344877,1.73441185366295,19.1277749799803,9.73412784410552,7.5567045110376,14.0994038959045,0.523373792422755,0.949727745980243,0.92635209590887,2.31083590411609,1.29990451895805,0.732384162791373,2.33179238750143,2.16117839296948,12.9076853067307,13.3605872550559,4.1312824885059,9.80206873812631,3.2950335088337,2.61594760191213,14.69219537895,9.12814339442474,8.53755695013052,10.3229625197502,0.785496225346304,0.479945384328025,1.84369502317833,1.3808916574704,1.35794981670906,0.865587970076854,Real estate activities,179982,68.24,66.62,3106709,65.6208842094314,3140550,4734329.6839537,112024,108804,885812,85.6610986928861,878129,1034089.00132817,2220897,59.1571015134549,2262421,3754235.65925533,Real estate activities,2089146.1,94.248634,86.953712,106.43752,100.65575,98.191902,98.196266,98.208748,185308.5,100.56242,-0.0065225782,-0.0082305269,-0.016930098,-0.0023025384,-0.014627211,-0.13416119,,,2.2982264,-0.0021822115,,1.235733,-0.013483543,-0.034184836,-0.0029817815,-0.0312027,-0.13416119,,,-0.78867328,-0.0026374734,,-2.1522892,-0.010847292,-0.1763615,-0.014343005,-0.027650135,-0.002724539,-0.024925245,-0.13416119,,,0.3803947,-0.002465057,,-0.86918026
L,2013,Real estate activities,,0,706191,,114451,0,20631,919,560738,2172,5788,,0,67.7892259858299,,67.8133671487481,0,,68.4574583820104,67.1354541703688,78.7197401006095,72.0754868697118,,0,677298,,97694,0,19792,937,549892,2154,5344,,0,1041745.18845755,,168773.510020455,0,,1342.43955548531,835233.792530876,2759.15545100127,8030.46951380676,,0,35454000,,2151000,0,,3000,33172000,5000,16000,,0,34766000,,2110000,0,,3000,32527000,6000,15000,,0,52804562.3808456,,3203935.88715927,0,,4687.5,49459306.838147,6666.66666666667,23905.7127418445,0.771354423299469,2.06270953755936,20.9461439672026,6.94982229226228,3.73709837904851,3.71809581076928,6.07897802274794,3.40169340047091,14.897475261302,14.3398526696926,5.27714019513564,12.357458563286,0.365492264464478,0.863760036809263,0.588981636561921,1.69227958291803,1.28557400421943,0.666089952250347,1.96977450902161,3.1649281617002,15.6942615601171,10.1619245791211,4.81254785237183,6.59591559675774,5.01704143755629,3.2800631306333,12.7754053781192,13.9152763593813,6.67276492355029,10.3474151780028,0.53365944051005,0.436292819801695,1.28795741038007,1.1285507785587,1.09646678379626,1.1097541006205,Real estate activities,196985,66.92,65.13,3176544,66.5105831077991,3134052,4775997.82105581,109884,106505,901497,87.2843115071465,884732,1032828.2189935,2275047,59.8337214477624,2249320,3802282.29993386,Real estate activities,2130240.8,95.451591,95.076057,103.81828,99.991631,98.57888,98.582207,98.589264,203234.69,95.121735,0.0062622074,-0.0015302218,0.0060819574,0.0024779087,0.0036027029,-0.30623326,,,2.1142716,0.0013407525,,3.3991199,0.0063102264,0.0061996579,0.002482651,0.0037156602,-0.30623326,,,2.1366036,0.0013437794,,3.4236357,0.0024842317,-0.16256693,-0.0067742039,-0.0031781478,0.0021047927,-0.0052842866,-0.30623326,,,0.35731196,0.0011026046,,1.4703329
L,2014,Real estate activities,,0,820084,,153285,0,22253,1559,634029,1826,5732,,0,69.0196701570316,,68.5765969124737,0,,72.2580755704497,68.5737056344613,81.3481864310769,76.1401936485787,,0,805464,,151579,0,23094,1477,620731,1767,5426,,0,1188188.81361526,,223523.777646246,0,,2157.54431278759,924594.921819965,2244.67204508253,7528.21831062811,,0,36042000,,2268000,0,,4000,33638000,4000,19000,,0,35297000,,2222000,0,,4000,32937000,3000,18000,,0,52570729.3494869,,3309691.09310455,0,,6250,49108922.8665154,4000,26893.9268345751,0.470865902946622,1.39705790399361,13.967601566546,7.29745062536347,2.33287065588353,5.35974895786396,4.09755243113232,3.00601161667018,21.4751689529469,19.8783997712771,7.06728536382106,8.36625641475975,0.251344564036393,0.720402508215532,0.529918660477177,1.50781408481529,1.83007857758431,0.444171441666661,1.18880304967714,2.54065177231868,9.64405557681988,10.8732868662649,2.85879189716164,8.65411110122831,3.27280056257245,3.25300023308301,17.8181355550644,18.7455052615278,8.97736488393429,6.81202310898886,0.33732336024827,0.319181285471161,1.66930025713204,0.98478281471151,1.22623217753956,0.824650236256123,Real estate activities,193994,66.18,64.27,3288740,68.4434036491329,3195867,4805050.34036493,108898,105641,939313,88.7726240109925,923565,1058111.11304279,2349427,61.8645587953767,2272302,3797694.5859599,Real estate activities,2208686,96.600838,95.608177,101.99382,99.512947,99.189888,99.191032,99.192627,199974.97,95.985878,0.0040282165,-0.0022570346,0.0019531925,0.0023212265,-0.00037901467,0.15359306,,,1.3809764,0.00018200312,,0.80600017,0.0044325343,0.0029291098,0.00236531,0.00055281934,0.15359306,,,1.5726848,0.00020826547,,1.0165975,0.0022977311,-0.076669037,-0.0045910878,-0.0022237489,0.0021325487,-0.0043672784,0.15359306,,,0.56046253,6.9599904e-05,,-0.095359802
L,2015,Real estate activities,,0,926155,,145709,0,12552,1299,759258,2045,4363,,0,70.8044698427747,,70.4278107367519,0,,73.9663043073398,70.4251939242413,91.2045182300177,77.6167441328852,,0,902809,,141879,0,13356,1269,739297,1824,4280,,0,1308045.94972122,,206891.28126478,0,,1756.20508847175,1078105.65749632,2242.2134776728,5621.20976439084,,0,36953000,,2416000,0,,5000,34410000,4000,20000,,0,35998000,,2354000,0,,5000,33514000,4000,18000,,0,52506551.1104497,,3435190.84354855,0,,7812.5,48927892.2928949,4000,25478.4570011764,0.72272210525299,2.42469817379534,9.2618009002338,8.37812255200975,2.9432902318475,7.65863532807098,3.20900105274761,2.11746108416997,22.0811320302104,21.5557065012546,7.37733649116475,5.89326485862914,0.383321393256822,0.702211225323706,1.35615184518203,2.14153869822404,1.28912349758053,0.504482031045964,1.85683424961268,2.38320129672489,10.6390255130414,13.496943263385,4.0461103967618,8.15009020222761,3.03075233090538,3.67493815810197,14.9509341431371,17.3273594132076,8.68123723666267,6.0295646329583,0.515150589631874,0.315835258569333,1.59495874659649,1.32316361910629,1.17979040691303,0.804110542456584,Real estate activities,181700,65.69,63.63,3480626,71.8840909822327,3314028,4841997.65544826,109899,106080,1002831,90.218157054498,986763,1111562.27608842,2477795,65.8660249092349,2327265,3761871.16713733,Real estate activities,2351636.8,100,100,100,100,100,100,100,188241.42,100,0.004891586,-0.0072783376,-0.0019482583,0.0014864294,-0.0034352608,0.24999844,,,-0.094209805,0.00043859851,100,-1.7456316,0.0080808252,0.0056215129,0.0018585625,0.003762377,0.24999844,,,1.4261094,0.00064196397,100,-0.087462276,0.0066514695,0.071891248,-0.0049732965,0.0022288873,0.0016917795,0.00053653441,0.24999844,,,0.74473161,0.00055081944,100,-0.83062184
L,2016,Real estate activities,,0,992202,,106002,0,16345,351,859637,2417,5845,,0,72.9562407828342,,72.6547039377651,0,,78.4355674074812,72.6525111270157,92.0038900508985,80.2103729591079,,0,962938,,102753,0,16897,331,833283,2396,5656,,0,1359996.05976608,,145898.330396886,0,,447.501065653694,1183217.18914454,2627.0628325203,7287.08742319381,,0,38108000,,2543000,0,,5000,35437000,5000,22000,,0,36944000,,2464000,0,,4000,34352000,5000,21000,,0,52493763.0023125,,3503439.66825481,0,,6250,48845421.564822,5000,26752.3798512352,1.05632244310898,1.64546722493289,14.6311609233827,8.59349136481188,3.79375252181487,6.16588995133189,4.27088322733898,2.19449603238031,18.626522801042,15.4635457384453,7.42369360030054,9.36281595655232,0.379050425497694,0.899209630451984,0.911134470823053,2.30829377765425,1.54997369332735,0.724296216802948,2.65214772058,2.21821350240724,11.620977957114,16.1206276543463,5.3075352730896,7.62071146984771,2.77861067764654,4.09333043729592,12.0136107904161,15.8510907234185,8.36102437384984,5.2233693350752,0.630515865353866,0.418327027742541,1.51594995059711,1.66253348267806,1.13000011996307,0.781423638578442,Real estate activities,188510,67.76,65.15,3772754,75.7896731888535,3578337,4977926.20189694,113924,109742,1037215,90.3550989764631,1035643,1147931.89510001,2735539,70.8614878212571,2542694,3860402.99760597,Real estate activities,2610666.5,105.62073,109.35911,101.35175,103.37372,100.86889,100.87013,100.88231,195693.55,104.50211,0.0036582125,-0.0056081405,-0.0012743522,-0.00074278557,-0.00053093996,0.058021966,,,-2.5217412,0.00067609892,,-0.77123713,0.0046247207,0.00098471378,-0.00062925549,0.0016145959,0.058021966,,,-2.0651169,0.00073858723,,-0.27679169,0.010689345,0.25870648,0.0033403353,0.015159844,8.3120322e-05,0.015077352,0.058021966,,,0.80009818,0.0011306875,,2.8257425
L,2017,Real estate activities,,0,1302806,,201606,0,,426,1066415,2786,7292,,0,77.7304863637912,,77.539632312946,0,,83.1182878497188,77.538517851512,90.8624025812844,81.5865587415002,,0,1222787,,188905,0,,402,999216,2821,7169,,0,1676055.38180047,,260003.812226409,0,,512.522588013633,1375335.80670475,3066.1747002647,8937.74674711316,,0,40917000,,2856000,0,,5000,37924000,5000,24000,,0,38304000,,2674000,0,,4000,35494000,5000,24000,,0,52763752.9663215,,3683915.71880195,0,,5000,48923988.8540732,5000,29184.4143831657,0.890686276900427,1.84595958859721,15.3549106144502,8.54374102560971,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,0.345838212351897,0.831294904524467,0.792363664819944,1.9373560477677,1.41143688186744,0.641911854461069,3.56982805339744,2.05727922268479,12.6474913679707,18.8220642775367,6.59958230192219,7.10573164785266,2.53097212894107,4.52833478984124,9.07242119765308,14.4000322531135,8.05990135846757,4.42144230364968,0.51724528073855,0.373425211979563,1.44013768814669,2.01079101045702,1.08270755948822,0.7606123461593,Real estate activities,190260,71.23,68.23,4146368,80.7471801327715,3891800,5135000.37175562,119683,115035,1121874,91.9678319191513,1102201,1219854.78681963,3024494,76.8282985283781,2789599,3936692.67435728,Real estate activities,2905010,112.88367,122.46419,105.16454,108.87721,102.20792,102.21017,102.24186,197947.55,109.43983,0.0033815862,-0.0030558468,0.0011666745,-0.00040769074,0.0015747498,-0.021012168,,,-3.3541434,0.00084086385,,-2.7750957,0.0032582288,0.0008803677,-0.00042187193,0.0013026241,-0.021012168,,,-3.4123719,0.00083260884,,-2.8377962,0.013083817,0.32924026,0.0091110906,0.02368512,0.0007076789,0.022977825,-0.021012168,,,1.2256002,0.0014901428,,2.1564064
L,2018,Real estate activities,,0,1683005,,321513,0,,1033,1307043,3874,9087,,0,85.3514394911386,,85.3311237963013,0,,86.5536203112496,85.3304961633034,89.2950146118457,87.9137980889377,,0,1532731,,292156,0,,992,1187690,3942,8433,,0,1971853.0935553,,376782.802916673,0,,1193.47982936508,1531741.9431133,4338.42809348293,10336.2614260018,,0,45491000,,3418000,0,,5000,41908000,5000,29000,,0,41349000,,3107000,0,,5000,38083000,5000,27000,,0,53320830.4959901,,4007677.2192989,0,,5000,49129107.3602381,5000,32832.4661810614,0.890686276900427,1.84595958859721,15.3549106144502,8.54374102560971,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,0.345838212351897,0.831294904524467,0.792363664819944,1.9373560477677,1.41143688186744,0.641911854461069,4.49678844604706,1.8917596848001,13.6748458464847,21.5416555127691,7.90296078188302,6.57550326212144,2.27697758897187,4.71711754063114,6.26924604873184,12.9122047635026,7.74555764988146,3.60309339802798,0.520684498185323,0.375908154892587,1.36164623780993,2.36184714029658,1.03354050175129,0.73866294321202,Real estate activities,203147,76.3,73.71,4790167,86.9922035241204,4446289,5506432.53756853,129071,124467,1313421,94.8047095813528,1274119,1385396.36458982,3476746,84.2049699717684,3172170,4128908.30691544,Real estate activities,3360429.8,125.85964,149.13519,113.75959,119.76126,103.95741,103.95945,104.03114,210661.38,118.02436,0.00653248,0.00074435072,0.0089868987,0.0014169136,0.0075688907,1.3722175e-07,,,-5.4685874,0.0017102038,,-2.4497893,0.0078583034,0.012059558,0.0015720266,0.010486437,1.3722175e-07,,,-4.8374233,0.0018053019,,-1.7740693,0.02134941,0.463608,0.019203587,0.043325845,0.0031504019,0.04017435,1.3722175e-07,,,1.585072,0.0027729869,,5.1018167
L,2019,Real estate activities,,0,1943385,,377662,0,,811,1521426,3774,8706,,0,93.2669537903976,,93.3695773267084,0,,93.5933147632312,93.3693667490749,95.5484505656665,90.5129524789844,,0,1778451,,345148,0,,750,1390435,3527,8456,,0,2083680.14716922,,404480.785725877,0,,866.514880952381,1629470.19239056,3949.82857142857,9618.51288855193,,0,50397000,,4069000,0,,5000,46145000,6000,32000,,0,46051000,,3717000,0,,5000,42157000,6000,31000,,0,53977216.7059603,,4358261.03690288,0,,5000,49421012.1930313,6000,35096.7741935484,0.890686276900427,1.84595958859721,15.3549106144502,8.54374102560971,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,0.345838212351897,0.831294904524467,0.792363664819944,1.9373560477677,1.41143688186744,0.641911854461069,4.49678844604706,1.8917596848001,13.6748458464847,21.5416555127691,7.90296078188302,6.57550326212144,2.27697758897187,4.71711754063114,6.26924604873184,12.9122047635026,7.74555764988146,3.60309339802798,0.520684498185323,0.375908154892587,1.36164623780993,2.36184714029658,1.03354050175129,0.73866294321202,Real estate activities,227357,77.73,75.06,5586457,96.6328319248527,5029121,5781116.92343277,130434,125883,1513165,99.5015518587065,1441738,1520745.12581343,4073292,95.6104855674023,3587383,4260298.41374298,Real estate activities,3950950,142.15829,164.04005,126.78053,134.18628,105.87392,105.87635,105.99899,235576.56,119.27071,0.022184864,0.024271125,0.047718018,0.0010131384,0.04670551,-1.2881412e-07,,,0.72828358,0.0012620643,,2.4576981,0.020577135,0.043990389,0.00082393474,0.043167084,-1.2881412e-07,,,-0.027881008,0.0011419875,,1.6513348,0.024279295,0.060539141,0.026876345,0.052574098,0.0012596193,0.051315106,-1.2881412e-07,,,1.7133596,0.0014184914,,3.5081692
L,2020,Real estate activities,,0,2525276,,448810,0,,359,1980384,4066,5829,,0,100,,100,0,,100,100,100,100,,0,2355248,,419052,0,,336,1849072,3885,5276,,0,2525276,,448810,0,,359,1980384,4066,5829,,0,54969000,,4731000,0,,5000,49979000,6000,34000,,0,51323000,,4417000,0,,5000,46666000,6000,31000,,0,54969000,,4731000,0,,5000,49979000,6000,34000,0.890686276900427,1.84595958859721,15.3549106144502,8.54374102560971,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,0.345838212351897,0.831294904524467,0.792363664819944,1.9373560477677,1.41143688186744,0.641911854461069,4.49678844604706,1.8917596848001,13.6748458464847,21.5416555127691,7.90296078188302,6.57550326212144,2.27697758897187,4.71711754063114,6.26924604873184,12.9122047635026,7.74555764988146,3.60309339802798,0.520684498185323,0.375908154892587,1.36164623780993,2.36184714029658,1.03354050175129,0.73866294321202,Real estate activities,222977,75.39,72.75,5832171,100,5635792,5832171,116195,111745,1532356,100,1524718,1532356,4299815,100,4111074,4299815,Real estate activities,4178848,151.06009,177.35567,133.91429,142.20935,108.37137,108.37502,108.51917,231856.58,106.25036,0.035340689,0.042791072,0.081059739,0.003007734,0.078052685,0,,,13.071487,0.0029279743,,12.365799,0.018298885,0.041371658,0.0010525996,0.040319741,0,,,5.0708127,0.0016422739,,3.8627095,0.012172748,-0.62906426,0.013751863,0.027104706,0.00034977408,0.026755616,0,,,2.1947544,0.0011800941,,0.80604506
L,2021,Real estate activities,,0,2845191,,624581,0,,189,2169444,5622,9738,,0,114.133468225089,,114.261330894123,0,,108,114.261426569272,99.7162114224902,112.227728477584,,0,2492863,,546625,0,,175,1898667,5638,8677,,0,2492863,,546625,0,,175,1898667,5638,8677,,0,63957000,,5967000,0,,4000,57704000,7000,39000,,0,55960000,,5220000,0,,4000,50474000,7000,35000,,0,55960000,,5220000,0,,4000,50474000,7000,35000,1.61873707933937,3.29304110855172,11.0999168104584,10.3773812697591,4.59665581441543,4.77153164216678,3.20813201119058,2.62108659077516,13.6863109053258,14.1832007439923,12.7594561400519,12.0999104642812,0.246548428785586,0.854445616939104,1.41412504982409,1.1744432676044,1.03790395494017,0.957173101598891,7.75357954374808,3.20683367994086,9.58210623650445,22.729297790683,7.9544105430817,5.01878614778458,1.55520069142811,4.4080151788571,4.39603019166447,9.63296500175592,13.1477829506102,4.49341166582839,0.360330707930118,0.335643545344581,2.3091221346988,1.4155734134425,0.735401646127714,0.965508930569476,Real estate activities,204312,74.95,72.02,6617665,111.658925961559,5926678,5926678,122631,116852,1665951,106.7744141495,1560253,1560253,4951714,113.404306726899,4366425,4366425,Real estate activities,4855954.5,163.82532,208.60413,137.96181,150.47659,110.86384,110.86883,111.03396,214416.19,123.76778,0.0052705365,-0.0058011413,0.0011678932,0.00041983122,0.00074496155,0.46810317,,,-2.9541979,0.0016909523,,-3.7748709,0.016845368,0.028041208,0.0017520455,0.026286064,0.46810317,,,2.7118313,0.0026234619,,2.2014737,0.015711693,0.25568143,0.0071577881,0.025409155,0.0016215643,0.02378449,0.46810317,,,2.156883,0.0025321292,,1.616132
M-N,1995,"Professional, scientific and technical activities; administrative and support service activities",,0,66458,,13059,0,18105,21041,0,2370,11680,,0,30.7300562836285,,16.2455582545635,0,,20.612996053756,0,37.7138965624826,35.1804694235502,,0,0,,0,0,0,,0,0,0,,0,216263.84080333,,80385.0492261884,0,,102076.37912086,0,6284.15575164316,33200.239199143,,0,583000,,313000,0,,37000,0,0,66000,,0,,,,0,,,0,,,,0,2736656.79262884,,1982039.54299311,0,,175973.824123095,0,0,216804.222015532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",156395,118.85,102.66,561362,25.7829226407928,0,2177262.86434197,228124,194696,271677,31.6274715743085,0,858990.575208319,289685,21.9182030631476,,1321664.00304533,"Professional, scientific and technical activities; administrative and support service activities",135965.94,30.05945,8.2469854,29.905666,27.940369,63.85696,80.907097,53.943481,183246.97,75.2913284301758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-N,1996,"Professional, scientific and technical activities; administrative and support service activities",,0,63738,,12883,0,14401,22201,0,2931,11086,,0,36.2683515860737,,20.609702313495,0,,23.48261111399,0,44.5903311111886,43.4794519542338,,0,54005,,10155,0,12714,19488,0,2479,8970,,0,175739.99702946,,62509.3938963124,0,,94542.2972438253,0,6573.17388536852,25497.1015082459,,0,716000,,407000,0,,59000,0,1000,66000,,0,575000,,317000,0,,52000,0,1000,53000,,0,2699104.04075743,,2007369.12181731,0,,247314.563632457,0,2832.52013684289,174100.360103382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",219468,114.51,95.1,725375,30.9629243811734,604022,2342721.22061266,216844,175620,329569,37.723012428834,276315,873655.041791122,395806,26.4729050084746,327707,1495136.25298505,"Professional, scientific and technical activities; administrative and support service activities",162383.55,33.235138,9.4320955,35.401943,32.288231,64.952812,79.489609,55.480793,270984.63,71.7762985229492,0.52878618,1.4515109,2.0643187,1.2647045,0.79961431,,,,0.88874501,,,16.829262,0.48151612,1.9215366,1.2092081,0.71232873,,,,0.52526432,,,15.478152,0.35136759,-3.0410397,1.1160609,1.528416,1.0564101,0.47200614,,,,-0.47550482,,,11.758148
M-N,1997,"Professional, scientific and technical activities; administrative and support service activities",,0,77541,,12594,0,20591,27337,0,3790,12968,,0,42.2214186034072,,24.2623472552025,0,,28.561316071505,0,52.696400034738,50.199566679354,,0,66608,,10698,0,18761,22476,0,3207,11232,,0,183653.232328254,,51907.5910814833,0,,95713.3765529579,0,7192.14215297743,25832.8923092746,,0,865000,,510000,0,,91000,0,6000,60000,,0,721000,,415000,0,,76000,0,3000,50000,,0,2717952.53266216,,2046826.00873264,0,,318574.692136725,0,8497.56041052866,131894.212199531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",265935,138.99,114.58,913930,36.6060085812858,773041,2496666.62774928,263801,211905,425381,44.0317115032896,364434,966078.731616462,488549,31.6522019176991,408607,1543491.354157,"Professional, scientific and technical activities; administrative and support service activities",205596.98,36.318985,10.799706,40.19265,36.21566,65.378868,77.863312,56.580986,331063.06,74.1479415893555,-0.39557433,-0.49141148,-0.91575962,-0.074399166,-0.84036058,,,,-5.7674499,-0.028799525,,-15.989895,-0.38717863,-0.8900888,-0.064063668,-0.82502526,,,,-5.7068443,-0.027717693,,-15.762195,0.32717356,12.174548,0.90259409,1.2941239,0.81533706,0.47978669,,,,-0.55019778,0.064330496,,3.6117878
M-N,1998,"Professional, scientific and technical activities; administrative and support service activities",,0,119676,,40675,0,23617,30051,0,5705,19353,,0,44.6826296627406,,26.4172972831159,0,,30.7401636497545,0,62.4497221018239,44.9961657146745,,0,113084,,37357,0,21158,27921,0,4814,21591,,0,267835.624051899,,153971.087822056,0,,97758.1002573485,0,9135.34889826737,43010.3314196135,,0,981000,,595000,0,,117000,0,7000,54000,,0,878000,,531000,0,,108000,0,7000,49000,,0,2758800.3741935,,2131107.07968045,0,,378088.645612816,0,9913.82047895011,107713.606629617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",332704,151.57,123.16,1021997,40.7916781085849,917129,2505405.63023543,286939,224697,449581,47.7022675152727,414987,942473.01735931,572416,36.0818788568206,502142,1586436.2337434,"Professional, scientific and technical activities; administrative and support service activities",201236.39,38.360321,13.536248,44.14777,39.5014,69.031616,80.963913,59.758579,424864.38,71.4002227783203,-0.10930025,0.070698775,0.031687591,0.3043592,-0.27293152,,,,-1.070971,0.070211023,,-5.9255838,-0.11886102,0.0022753752,0.29202479,-0.29000935,,,,-1.1321229,0.068937838,,-6.1826797,0.20335312,5.4458623,0.67823893,0.99351656,0.7077148,0.28554183,,,,0.92879927,0.11184639,,2.4818776
M-N,1999,"Professional, scientific and technical activities; administrative and support service activities",,0,125886,,17142,0,37397,33052,0,7112,30492,,0,48.1647259299033,,28.6339114781646,0,,33.9966502359528,0,71.9608592981483,49.0043247721928,,0,116785,,15815,0,36281,29886,0,6172,27998,,0,261365.548271174,,59866.0787684282,0,,97221.3431929426,0,9883.15046452343,62223.0795786875,,0,1137000,,703000,0,,144000,0,11000,58000,,0,1005000,,596000,0,,132000,0,8000,56000,,0,2826293.96132973,,2134688.77225134,0,,426561.54889651,0,11330.0805473715,111702.999467751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",349834,167.95,140.41,1179531,45.230857981076,1063766,2607801.51571191,317236,256486,516760,52.4597437756276,469896,985060.091429732,662771,40.2681107511979,593870,1645895.44340688,"Professional, scientific and technical activities; administrative and support service activities",289574.81,39.343922,16.604912,47.437069,42.083271,70.891678,81.899971,61.539822,432693.94,69.9004745483398,-0.29714179,-0.22613961,-0.46262407,0.06211219,-0.52329528,,,,-2.1006551,0.061640602,,-6.6533775,-0.3060191,-0.49061483,0.049897201,-0.53907108,,,,-2.1536534,0.060310896,,-6.8776188,0.1002286,6.4123607,0.56990528,0.79031217,0.60888493,0.18286803,,,,0.2716808,0.12116145,,3.3842559
