year,nace_r2_name,nace_r2_code,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
1996,"Professional, scientific and technical activities; administrative and support service activities",M-N,162383.55,33.235138,9.4320955,35.401943,32.288231,64.952812,79.489609,55.480793,270984.63,,.52878618,1.4515109,2.0643187,1.2647045,.79961431,,,,.88874501,,,16.829262,.48151612,1.9215366,1.2092081,.71232873,,,,.52526432,,,15.478152,.35136759,-3.0410397,1.1160609,1.528416,1.0564101,.47200614,,,,-.47550482,,,11.758148
1996,Public administration and defence; compulsory social security,O,219325.63,42.892742,9.0309505,50.446259,32.972416,95.274162,95.274162,93.973656,302600,,.01432214,.0014397509,.020857431,.0050955382,.015761893,,,,.46813568,,,2.1690423,.011800578,.017824955,.004799949,.013025006,,,,.09989953,,,1.2855405,.0049920334,-1.9313581,.00064302643,.0096368808,.0040018205,.0056350599,,,,-.8943857,,,-1.1000291
1996,"Public administration, defence, education, human health and social work activities",O-Q,381607.16,49.906322,8.8620071,62.764332,41.235329,91.257011,91.269524,89.716019,747449.88,,.03111368,.0040910249,.041145634,.0076144608,.033531174,,,,-.46474683,,,6.4963512,.022431925,.030844789,.0066128988,.02423189,,,,-1.1515564,,,4.4338179,.0055952803,-4.0566225,.0012843297,.010868225,.0046705585,.0061976658,,,,-2.4834952,,,.43391916
1996,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",J58-J60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2553043,,,,,,,,,,,,,-1.1552678
1996,Real estate activities,L,400485.88,44.108482,8.6215067,48.77887,45.537296,70.846809,70.850327,70.705238,75914.281,,.011349414,.0056179813,.017508812,.00054141873,.016967395,,,,-2.2702541,,,-1.5627756,.012210066,.019371379,.00056151301,.01880987,,,,-1.7548695,,,-.94748139,.018503394,.8052808,.013779156,.032990992,.00070844765,.032282546,,,,2.0137641,,,3.5517178
1996,Residential care activities and social work activities without accommodation,Q87-Q88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.41520521,,,,,,,,,,,,,-3.0297332
1996,"Retail trade, except of motor vehicles and motorcycles",G47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.791917,,,,,,,,,,,,,-8.0521049
1996,Telecommunications,J61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.007309,,,,,,,,,,,,,20.774752
1996,Total - all NACE activities,TOT,2548688.8,48.516346,16.239582,38.844082,41.196545,69.524826,69.051369,67.015411,3957076.3,,.044747233,.038900301,.098122224,.036190655,.061931573,,,.056752928,-5.2492814,,,1.7413371,.043829527,.096465074,.036031477,.060433593,,,.056367598,-5.28579,,,1.6429324,.042137578,-.17080548,.03751583,.093409814,.035737999,.057671819,,,.055657182,-5.3530993,,,1.4615065
1996,Total industries (A-S),TOT_IND,2547908,48.53442,12.991645,38.799633,41.185825,69.543503,70.331459,67.836571,3956959,,.054716814,.047353406,.11974261,.043974809,.075767793,,,,-6.1671538,,,1.7643912,.05361839,.11776019,.043784514,.073975667,,,,-6.2030921,,,1.6675787,.051272992,-.18528537,.045528922,.11352725,.043378185,.070149057,,,,-6.279829,,,1.4608614
1996,Transportation and storage,H,88031.508,60.653214,18.458258,78.347878,54.037876,4.4078364,4.3959098,6.9008689,285446.59,,.14964812,.0082524754,.21396068,.056060083,.1579006,,,,-42.642738,,,-5.9497714,.11766823,.16934183,.051625278,.11771655,,,,-42.710514,,,-6.4266086,.16581771,.18020228,.012400648,.23652078,.058302406,.17821838,,,,-42.608471,,,-5.7086735
1996,Warehousing and support activities for transportation,H52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.044311,,,,,,,,,,,,,9.9189463
1996,"Water supply; sewerage, waste management and remediation activities",E,16601.756,63.392033,18.252573,58.630608,54.015095,104.86298,104.72803,103.42706,45186.402,,.026202694,.015847741,.048059553,.0060091214,.042050432,,,,3.2285054,,,2.0423524,.026384298,.048363965,.0060334196,.042330544,,,,3.2511666,,,2.1278255,-.0016176597,-9.9459991,.00075704814,.0014262495,.0022868614,-.00086061162,,,,-.24301422,,,-11.051453
1996,Water transport,H50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.410938,,,,,,,,,,,,,29.378515
1996,Wholesale and retail trade and repair of motor vehicles and motorcycles,G45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5826492,,,,,,,,,,,,,16.834528
1996,Wholesale and retail trade; repair of motor vehicles and motorcycles,G,147657.38,43.547237,12.922205,39.709278,39.003162,7.2672482,6.9821634,17.389246,452771.47,,.088395111,-.10234196,.015646223,.0086914906,.0069547938,,,,-14.683469,,,-6.4354978,.21407087,.17665523,.021385219,.15527007,,,,-14.625718,,,-5.5459461,1.1035419,5.4572678,.11880606,1.3161975,.11122514,1.2049724,,,,-14.216997,,,.74986053
1996,"Wholesale trade, except of motor vehicles and motorcycles",G46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.814079,,,,,,,,,,,,,5.8095474
1997,Accommodation and food service activities,I,74313.234,39.10923,6.0417299,50.699963,36.487461,67.027588,67.027588,64.482635,103176.74,,-.072196387,-.010279121,-.07935407,.0031267847,-.082476228,,,,-2.0125484,.0031267847,,-5.8382444,-.056815807,-.062042587,.0035933969,-.065631352,,,,-1.6824268,.0035933969,,-4.9850183,.065466195,4.5270605,.0028268564,.075590879,.0073031564,.06829235,,,,.94217545,.0073031564,,1.7984843
1997,Activities of extraterritorial organisations and bodies,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T,0,,,,,,,,1269,,,,,,,,,,,,,-16.066191,,,,,,,,,,,-13.148242,,36.628086,,,,,,,,,,,20.561895
1997,Administrative and support service activities,N,79416.117,26.846786,7.4107747,46.723408,26.067432,53.004234,52.761024,46.760883,103413.66,,-.3505618,-.18382815,-.55724096,-.022805417,-.53442985,,,,-7.9737372,-.022805417,,-24.055788,-.35222897,-.55970275,-.023020079,-.536677,,,,-7.9933815,-.023020079,,-24.105968,.33378768,11.524765,.054259498,.45331296,.065311268,.38800737,,,,.089794375,.065311268,,-3.4569383
1997,"Agriculture, forestry and fishing",A,146554.33,100.06459,11.530654,50.159744,54.996639,107.90417,108.14129,107.6591,431588.34,,.0018117927,.0073640207,.010086698,.0041835364,.0058683492,,,,.50199777,.00089415396,,.14848672,.00200071,.010523683,.00424247,.0062464015,,,,.59849691,.00091569126,,.47165528,-.00030451524,-2.5343227,.0048263515,.0051914528,.0035233442,.0016332975,,,,-.57901454,.00065288687,,-3.4717436
1997,Air transport,H51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.926926,,,,,,,,,,,,,40.32391
1997,"Arts, entertainment and recreation",R,28592.955,57.802586,10.05688,61.077011,48.62199,76.400604,76.400604,74.23114,65065.57,,-.038137339,.0046167704,-.021231158,.012243875,-.033507023,,,,3.6706879,.012243875,,-14.772326,-.031757243,-.013776959,.012695974,-.026504925,,,,3.8026538,.012695974,,-14.301658,-.07160373,-1.7375432,.0013541003,-.060331669,.0098724272,-.070236087,,,,2.9784687,.0098724272,,-17.241188
1997,"Arts, entertainment, recreation; other services and service activities, etc.",R-S,106828.41,60.120579,8.296011,98.134384,60.011784,126.52772,126.43768,122.03604,151874,,-.016394943,.0049205171,-.0055704974,.0066613327,-.012198444,,,,.1904787,.0059374752,,-5.1268692,-.019985616,-.011120965,.0059160944,-.017003672,,,,.023930963,.0057177688,,-5.5709081,-.0212625,-.36864564,.0025616349,-.013094774,.0056510796,-.018712467,,,,-.035295282,.0056396383,,-5.7288132
1997,Chemicals; basic pharmaceutical products,C20-C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.136913,,,,,,,,,,,,,6.1364269
1997,"Computer programming, consultancy, and information service activities",J62-J63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.460932,,,,,,,,,,,,,19.603041
1997,"Computer, electronic, optical products; electrical equipment",C26-C27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.942451,,,,,,,,,,,,,45.421188
1997,Construction,F,159864.95,67.342964,11.760598,67.927994,64.715569,70.812073,70.812073,69.768715,235587.36,,-.086682558,-.07011538,-.15028733,.006544563,-.15682432,,,,-1.2988989,.006544563,,1.0269724,.0038421685,.065573059,.010122401,.055458229,,,,-.24980153,.010122401,,4.3571348,.05043631,3.12819,.11431265,.17667894,.011963955,.16472256,,,,.29018128,.011963955,,6.071209
1997,Education,P,108011.34,57.212055,10.36253,78.363419,53.486603,95.752243,95.812172,92.78614,279444.63,,.05389715,.011000475,.07150393,.015349587,.056152344,,,,1.3639332,.0066045607,,4.9721413,.045483358,.061457016,.014122635,.047332387,,,,1.115863,.0062648412,,4.055048,.0022741968,-4.0431585,.003064808,.0098609515,.0078216,.0020373475,,,,-.15810657,.0045202058,,-.6547001
1997,"Electricity, gas, steam and air conditioning supply",D,158227.3,144.17113,23.395609,121.63392,113.09034,61.512466,61.511421,65.010307,106106.01,,-.52869236,-.18910852,-.70065397,.017431073,-.71788299,,,,-.97594333,.017431073,,-5.2240157,-.47595823,-.61934197,.021566182,-.64070606,,,,-.42790616,.021566182,,-4.0557547,-.14581504,3.9127789,-.01164097,-.1102861,.047454126,-.15753813,,,,3.0030925,.047454126,,3.2581673
1997,"Electricity, gas, steam; water supply, sewerage, waste management",D-E,178056.94,121.1758,22.691778,29732.654,9383.9375,466.82382,83.599266,454.88293,161159.81,,-.19681653,-.076922268,-.26804531,.0058157877,-.27375969,,,,-3.3662405,.0058157877,,-7.8786793,-.19088747,-.25871202,.0063389307,-.26494953,,,,-3.2076538,.0063389307,,-7.5243378,-.042780016,4.8432198,-.0020717883,-.025567062,.019407026,-.044872712,,,,.7538439,.019407026,,1.3271028
1997,Financial and insurance activities,K,198580.67,47.566925,7.8433328,62.615631,54.55761,108.12854,108.12854,73.624939,163646.3,,.59743136,.10874396,1.6985277,.26395628,1.4342859,,,,1.7129209,.26395628,,-27.180439,.45650521,1.1862617,.23455839,.95141774,,,,1.0396205,.23455839,,-29.180998,.41407403,-1.0603753,.059065275,1.0320244,.22570702,.80603176,,,,.83689773,.22570702,,-29.78334
1997,Human health activities,Q86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.230366,,,,,,,,,,,,,-5.9942937
1997,Human health and social work activities,Q,77498.297,61.071365,8.2066422,55.542873,51.03812,14.610537,14.618472,17.71855,241666.41,,-.13170831,-.0089395735,-.11543894,.025044015,-.14064664,,,,11.426738,.025044015,,-8.3340244,-.22225463,-.21720959,.020966195,-.23833948,,,,11.215925,.020966195,,-9.6049967,.095126696,2.4009373,.0089637293,.13951504,.035259694,.10409167,,,,11.954863,.035259694,,-5.1500072
1997,Imputed rents of owner-occupied dwellings,L68A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Information and communication,J,216941.95,42.499535,21.68144,28.36833,29.39123,23.895708,22.916576,26.951504,145703.23,,2.8315523,4.841886,9.5838938,6.2881494,3.2841022,,,,14.171815,1.8866,,21.173964,2.7392707,9.3167667,6.1367264,3.1683981,,,,14.054932,1.8171234,,20.53524,2.0253828,-2.2251596,3.9213817,7.2502747,4.9653211,2.2733114,,,,13.150723,1.2796545,,15.594092
1997,Land transport and transport via pipelines,H49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.512911,,,,,,,,,,,,,12.777501
1997,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",C24-C25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.197178,,,,,,,,,,,,,15.82249
1997,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.664089,,,,,,,,,,,,,12.605662
1997,Manufacture of chemicals and chemical products,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1598783,,,,,,,,,,,,,-.76718247
1997,Manufacture of coke and refined petroleum products,C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.020876,,,,,,,,,,,,,1.798882
1997,"Manufacture of computer, electronic and optical products",C26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.92112,,,,,,,,,,,,,77.626266
1997,Manufacture of electrical equipment,C27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.634603,,,,,,,,,,,,,6.3232055
1997,Manufacture of food products; beverages and tobacco products,C10-C12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.65269,,,,,,,,,,,,,-22.130718
1997,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",C31-C33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0741074,,,,,,,,,,,,,11.348995
1997,Manufacture of machinery and equipment n.e.c.,C28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4730387,,,,,,,,,,,,,-3.5094972
1997,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",C29-C30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.322189,,,,,,,,,,,,,53.879135
1997,Manufacture of rubber and plastic products and other non-metallic mineral products,C22-C23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9304104,,,,,,,,,,,,,13.328047
1997,"Manufacture of textiles, wearing apparel, leather and related products",C13-C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4687726,,,,,,,,,,,,,5.6851182
1997,"Manufacture of wood, paper, printing and reproduction",C16-C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0417,,,,,,,,,,,,,15.379383
1997,Manufacturing,C,878844.63,49.511536,17.860668,50.891056,47.660877,16.759073,11.749233,25.298424,999397.44,,-.022877868,-.48724166,-.43155402,-.32627943,-.1053306,,,,7.2366223,.078552045,,7.3433933,.46474165,.67431414,-.00978602,.68404412,,,,7.5996809,.12183663,,10.605477,.7798115,2.9517865,.45922902,1.3888586,.19471265,1.1940899,,,,7.8342667,.1498045,,12.713237
1997,"Market economy (all industries excluding L, O, P, Q, T and U)",MARKT,2312334.8,51.044762,15.324108,41.064945,43.728947,55.57016,57.235958,54.480942,3888481.3,,.097397305,.073511831,.21618,.097592905,.11845855,,,,.83322424,.045805886,,1.9789368,.11578704,.2504757,.10120244,.14914475,,,,1.0064296,.048411351,,2.547487,.17195469,1.4637982,.11540195,.35522485,.11222699,.24286935,,,,1.5354493,.056369212,,4.2840047
1997,Mining and quarrying,B,10588.807,221.14638,5.0784006,168.68492,171.14494,113.59448,113.59448,117.02806,27377,,.20890997,.3606787,.57255441,.0028909198,.56966132,,,,5.3244724,.0028909198,,26.237709,.20143734,.5493474,.0028120906,.54653317,,,,5.0797133,.0028120906,,25.399611,.029647421,-13.677064,-.014885386,.015836693,.00099985907,.014834709,,,,-.54711616,.00099985907,,6.132339
1997,Non-agricultural market economy (Market economy less industry A),MARKTxAG,2346128.5,50.894886,15.348297,41.023968,43.6777,46.808315,48.340557,47.28463,3276544.8,,.074025705,.067008018,.18625879,.12900834,.056989338,,,,1.3137836,.057681125,,1.3726224,.13954097,.30789569,.14176358,.16587102,,,,1.7462221,.066940196,,2.7367687,.25722325,2.265167,.16851053,.52638698,.16467531,.36145061,,,,2.5229936,.083571874,,5.1871276
1997,Other service activities,S,83989.898,63.993042,5.578485,87.541496,67.10067,176.7708,177.94386,170.75752,81053.992,,.0076880953,.017768482,.028715612,.018984608,.0097620049,,,,-2.3412633,.0032675506,,1.0607141,.0020872953,.016035285,.01607823,-.000011943209,,,,-2.8412719,.0030271248,,.016928837,.0098136822,.20155886,.020364022,.033527981,.02008762,.013471363,,,,-2.1515024,.0033587962,,1.456846
1997,Postal and courier activities,H53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0128081,,,,,,,,,,,,,1.021788
1997,"Professional, scientific and technical activities",M,120374.1,41.634666,12.826116,38.938717,37.606556,73.280502,112.50584,61.55085,233456.17,,-.38766667,-.39027089,-.80626023,.077082023,-.88112789,,,,-4.5889268,-.028251667,,-11.4902,-.37102225,-.74937552,.10134126,-.84850246,,,,-4.497005,-.026131308,,-11.039831,.31270266,12.689261,1.2137468,1.5873479,1.0978693,.49169314,,,,-.72101039,.060969397,,7.4605851
1997,"Professional, scientific and technical activities; administrative and support service activities",M-N,205596.98,36.318985,10.799706,40.19265,36.21566,65.378868,77.863312,56.580986,331063.06,,-.39557433,-.49141148,-.91575962,-.074399166,-.84036058,,,,-5.7674499,-.028799525,,-15.989895,-.38717863,-.8900888,-.064063668,-.82502526,,,,-5.7068443,-.027717693,,-15.762195,.32717356,12.174548,.90259409,1.2941239,.81533706,.47978669,,,,-.55019778,.064330496,,3.6117878
1997,Public administration and defence; compulsory social security,O,260487.05,43.591835,9.885767,51.121834,33.749401,93.291267,93.291267,92.051544,371388,,.010959985,.00086741481,.015650054,.0038227204,.011827401,,,,.048523638,.0038227204,,.52896667,.013636809,.018873882,.004140784,.014733166,,,,.43541709,.004140784,,1.4662209,.0046174196,-1.296406,.00032495224,.0080113951,.0030690893,.0049423729,,,,-.86819583,.0030690893,,-1.6917976
1997,"Public administration, defence, education, human health and social work activities",O-Q,445124.91,50.441906,9.7778797,63.931301,41.948616,89.920738,89.930801,88.442116,893370.81,,.012527451,.0017505495,.018126626,.0047535943,.013373037,,,,.14494658,.0038485695,,-.32095686,.010976955,.016283177,.0045710588,.011712122,,,,.022967748,.0037276186,,-.69027597,.0044814763,-1.2739545,.00085797562,.0085604275,.0038063638,.0047540688,,,,-.48803705,.0032209191,,-2.2374613
1997,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",J58-J60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.610405,,,,,,,,,,,,,16.493196
1997,Real estate activities,L,522894.5,47.947754,10.382632,52.676388,49.384338,72.477905,72.481529,72.34874,89629.531,,.012079584,.012818739,.025543747,.00071373099,.024893671,,,,1.9422654,.00064605352,,1.6770349,.011765761,.024860894,.00070304575,.0242215,,,,1.7587123,.0006385048,,1.4595602,.012043536,-.0038181795,.012777215,.025465308,.00071250356,.024816455,,,,1.9211802,.0006451864,,1.652053
1997,Residential care activities and social work activities without accommodation,Q87-Q88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.862165,,,,,,,,,,,,,-1.9730337
1997,"Retail trade, except of motor vehicles and motorcycles",G47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6185255,,,,,,,,,,,,,-1.2919414
1997,Telecommunications,J61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.050959,,,,,,,,,,,,,14.193675
1997,Total - all NACE activities,TOT,3299146.8,50.913673,19.129253,41.449211,43.591019,70.562096,70.172516,68.224655,4853958,,.032479644,.026170796,.073419712,.028852565,.044546582,,,.064627431,-.0064950632,.013743374,,1.5343561,.036536928,.080782562,.029604012,.051157996,,,.06629505,.15186752,.014284109,,1.9547265,.046550822,.87735736,.033751003,.09895505,.031458672,.067475811,,,.070410937,.54272658,.015618709,,2.992254
1997,Total industries (A-S),TOT_IND,3297753.3,50.932827,14.668868,41.40012,43.579132,70.914436,71.683716,69.278641,4854082.5,,.039760526,.031835075,.089575589,.034896139,.054644361,,,,.18438669,.016668588,,1.5743099,.044692572,.098521449,.035808232,.062678128,,,,.34374878,.017325524,,1.9970701,.056271754,.85184073,.040718343,.11952403,.037949588,.081539355,,,,.71789014,.018867837,,2.9896026
1997,Transportation and storage,H,130321.52,63.003956,20.533337,79.816841,56.317341,10.382174,10.354082,12.654946,359367.41,,.37269789,.06892737,.54595011,.10421988,.44159126,,,,15.545994,.10421988,,11.244633,.36865151,.54029351,.10365302,.43650153,,,,15.532912,.10365302,,11.169953,.20603406,-2.3040872,.025952857,.31296325,.080871306,.23195294,,,,15.007181,.080871306,,8.168746
1997,Warehousing and support activities for transportation,H52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.24446435,,,,,,,,,,,,,4.0114975
1997,"Water supply; sewerage, waste management and remediation activities",E,20546.359,64.194443,20.638203,59.393002,55.202061,103.94285,103.80909,102.56191,54337.082,,-.019020017,-.010293636,-.028615309,.00070114754,-.029313652,,,,-2.9041157,.00070114754,,-14.626066,-.020402336,-.030939577,.00051025313,-.031447031,,,,-3.0735345,.00051025313,,-15.258561,.0027490347,7.2560043,.0015341296,.0079877488,.0037073903,.0042831618,,,,-.23607247,.0037073903,,-4.6654153
1997,Water transport,H50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.51841,,,,,,,,,,,,,-162.21577
1997,Wholesale and retail trade and repair of motor vehicles and motorcycles,G45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.91419929,,,,,,,,,,,,,5.5570149
1997,Wholesale and retail trade; repair of motor vehicles and motorcycles,G,217263.27,46.933472,14.703918,41.257729,41.887356,11.404722,11.257759,21.219044,567119.63,,.57714778,.014613723,.67649871,.091274083,.58522213,,,,3.6847904,.084736131,,1.5826858,.56863433,.66558665,.090409666,.57517451,,,,3.6797204,.084195003,,1.5215572,1.0429308,2.4700193,.1162386,1.2735124,.13856784,1.1349421,,,,3.9621885,.11434194,,4.9271164
1997,"Wholesale trade, except of motor vehicles and motorcycles",G46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.004436,,,,,,,,,,,,,10.742597
1998,Accommodation and food service activities,I,83795.672,41.177738,7.5598049,52.244873,38.54311,72.192696,72.192696,69.383629,108814.02,,.1158312,.0070131407,.13757515,.01474765,.12284374,,,,3.3778574,.01474765,,3.2044954,.079594404,.096737735,.013548257,.083205722,,,,2.6089199,.013548257,,1.3074979,.098451294,-.52145374,.0053818421,.11798871,.014172397,.10383255,,,,3.0090594,.014172397,,2.2946572
1998,Activities of extraterritorial organisations and bodies,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T,0,,,,,,,,1566,,,,,,,,,,,,,-13.982102,,,,,,,,,,,-12.123596,,23.161476,,,,,,,,,,,9.1793728
1998,Administrative and support service activities,N,76161.672,29.036875,9.495904,47.632416,28.264194,58.589069,58.320232,51.568668,136805.25,,.055967446,-.044535324,.093654089,.08181899,.011561899,,,,1.359123,.08181899,,-3.368026,.044066098,.076250903,.08021275,-.0042350446,,,,1.2313491,.08021275,,-3.734637,.25457704,3.6952953,.020474313,.38407823,.10862388,.27518117,,,,3.4914117,.10862388,,2.7499824
1998,"Agriculture, forestry and fishing",A,191682.58,98.327682,14.507629,52.693958,56.763374,107.10435,107.32888,106.87061,457124.22,,.0017399802,.0070917537,.010811152,.0054055606,.005453065,,,,1.1480627,.0019974452,,8.8832054,.0018352022,.011044797,.0054438394,.0056484323,,,,1.1959898,.0020099971,,9.0586767,-.00095022004,-3.5967569,.0035356239,.0042102118,.0043241079,-.000066422639,,,,-.205966,.0016428353,,3.9258187
1998,Air transport,H51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.335762,,,,,,,,,,,,,-28.532663
1998,"Arts, entertainment and recreation",R,17880.557,61.904461,12.634266,64.987427,52.596809,85.398399,85.398399,82.837463,89008.945,,-.0052659339,-.001175411,.0056116716,.011915306,-.0064378697,,,,.84230292,.011915306,,-7.6258779,.0078583239,.021057932,.012927204,.007996493,,,,1.1365563,.012927204,,-6.3151746,.06864886,5.6375732,.0062029962,.09260381,.01761424,.074855328,,,,2.4995143,.01761424,,-.2441003
1998,"Arts, entertainment, recreation; other services and service activities, etc.",R-S,92947.75,63.596775,10.440362,100.03781,63.212135,127.63199,127.54507,123.28381,193906.55,,.014730946,-.0071503068,.017819531,.0055420687,.012262187,,,,-1.024225,.010189737,,-5.8602562,.011791796,.013219249,.004878738,.0083252368,,,,-1.1573581,.0099918041,,-6.2340422,.044199388,2.3667088,.0075199897,.063942783,.012192743,.051734764,,,,.31059232,.01217425,,-2.1126065
1998,Chemicals; basic pharmaceutical products,C20-C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5506558,,,,,,,,,,,,,-4.1178799
1998,"Computer programming, consultancy, and information service activities",J62-J63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.50802827,,,,,,,,,,,,,29.295059
1998,"Computer, electronic, optical products; electrical equipment",C26-C27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.992352,,,,,,,,,,,,,27.840244
1998,Construction,F,179290.36,68.632721,14.521825,68.741089,65.916801,73.676605,73.676605,72.319801,285890.91,,.086135887,.089935787,.20359863,.027523944,.17607172,,,,1.6470132,.027523944,,10.212682,-.03952245,-.099284269,.022108285,-.12139551,,,,.22636659,.022108285,,5.8475418,.054611318,-.66271478,.046833187,.12761278,.02616529,.10144456,,,,1.2906082,.02616529,,9.1175766
1998,Education,P,117632.42,58.801369,13.932586,77.028824,55.225502,94.600563,94.665215,91.838722,330855.16,,-.0012548367,-.0065463982,.0035025489,.0057211882,-.0022496122,,,,-1.0599431,.011309107,,-.014483742,-.0030057896,.0013948159,.0054476643,-.004083822,,,,-1.1100793,.011227385,,-.20760167,.024843331,2.0997438,-.0024466091,.034918565,.0097980909,.025089508,,,,-.31265655,.012527169,,2.8639627
1998,"Electricity, gas, steam and air conditioning supply",D,210242.61,140.53354,29.768835,121.03827,112.68404,65.547058,65.545944,68.708344,113652,,.050365698,.072346106,.2464985,.12405846,.12269703,,,,5.4490652,.12405846,,3.8428624,.072849393,.28188947,.12614049,.15600592,,,,5.7035623,.12614049,,4.3075385,-.1236486,-1.3527881,-.01143642,-.027412452,.10794436,-.13509981,,,,3.479367,.10794436,,.24646492
1998,"Electricity, gas, steam; water supply, sewerage, waste management",D-E,241182.36,119.48335,28.821943,29814.945,9453.2598,476.7182,85.371162,464.17279,178219.83,,-.0091563594,.011459524,.05095607,.048898194,.0022965884,,,,1.5713172,.048898194,,2.7852061,-.0061931526,.055697136,.049202964,.0067328773,,,,1.6517321,.049202964,,2.9400396,-.026918488,-.41766274,.0026295381,.022537066,.047071304,-.024295524,,,,1.0892922,.047071304,,1.8570993
1998,Financial and insurance activities,K,228360.52,51.097076,10.056838,64.633247,57.403587,113.91184,113.91184,77.519966,196528.86,,.5198372,.062591866,1.3189114,.38579628,.93312907,,,,1.6782973,.38579628,,.85913837,.6785391,1.874743,.42093465,1.4538223,,,,2.3696752,.42093465,,3.1567011,.49449793,-.16770585,.056102373,1.2301639,.38018584,.84999204,,,,1.5679076,.38018584,,.49229538
1998,Human health activities,Q86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5630023,,,,,,,,,,,,,1.3498538
